food_id,state,food_class,food_name,portion_size_g,calories,protein_g,carbs_g,fat_g,is_veg,cooking_method,image_path
2897,Punjab,curry,butter_chicken,168,397.24,24.19,9.53,28.52,nonveg,gravy,images/butter_chicken_2897.jpg
2898,Odisha,dal,dalma,188,234.66,10.15,32.05,5.75,veg,boiled,images/dalma_2898.jpg
2899,Tamil Nadu,idli,idli,153,174.81,4.25,35.45,1.6,veg,steamed,images/idli_2899.jpg
2900,Punjab,curry,butter_chicken,165,414.78,23.96,10.1,30.27,nonveg,gravy,images/butter_chicken_2900.jpg
2901,Maharashtra,snack,samosa,53,131.34,2.78,15.39,7.74,veg,fried,images/samosa_2901.jpg
2902,Punjab,curry,butter_chicken,253,637.14,35.45,15.12,47.23,nonveg,gravy,images/butter_chicken_2902.jpg
2903,Odisha,dal,dalma,190,241.11,9.3,31.5,5.41,veg,boiled,images/dalma_2903.jpg
2904,Odisha,dal,dalma,220,274.82,11.5,39.87,6.88,veg,boiled,images/dalma_2904.jpg
2906,West Bengal,sweet,rasgulla,124,228.28,5.35,43.08,2.44,veg,syrup,images/rasgulla_2906.jpg
2907,Maharashtra,snack,samosa,146,373.21,7.29,40.38,20.29,veg,fried,images/samosa_2907.jpg
2908,Tamil Nadu,idli,idli,136,148.2,3.89,31.98,1.36,veg,steamed,images/idli_2908.jpg
2909,West Bengal,sweet,rasgulla,90,155.87,3.32,33.07,1.75,veg,syrup,images/rasgulla_2909.jpg
2910,Tamil Nadu,dosa,masala_dosa,195,339.0,7.32,61.47,11.49,veg,fried,images/masala_dosa_2910.jpg
2911,West Bengal,sweet,rasgulla,151,267.67,6.09,53.6,2.8,veg,syrup,images/rasgulla_2911.jpg
2912,Odisha,dal,dalma,130,168.24,6.35,22.56,4.11,veg,boiled,images/dalma_2912.jpg
2913,Odisha,sweet,chhena_poda,99,312.83,7.8,37.9,11.65,veg,baked,images/chhena_poda_2913.jpg
2914,Tamil Nadu,idli,idli,117,135.79,3.38,24.21,1.13,veg,steamed,images/idli_2914.jpg
2915,West Bengal,sweet,rasgulla,101,168.56,4.11,35.5,1.98,veg,syrup,images/rasgulla_2915.jpg
2917,Tamil Nadu,dosa,masala_dosa,206,371.33,8.39,59.83,12.72,veg,fried,images/masala_dosa_2917.jpg
2918,Odisha,rice,pakhala,200,171.41,4.24,40.26,1.04,veg,fermented,images/pakhala_2918.jpg
2919,Punjab,curry,butter_chicken,209,500.49,28.93,11.61,38.36,nonveg,gravy,images/butter_chicken_2919.jpg
2920,Tamil Nadu,idli,idli,88,98.43,2.56,18.74,0.86,veg,steamed,images/idli_2920.jpg
2921,Telangana,biryani,chicken_biryani,414,782.92,26.69,108.83,31.12,nonveg,fried,images/chicken_biryani_2921.jpg
2922,Punjab,curry,butter_chicken,295,715.83,44.35,17.63,50.92,nonveg,gravy,images/butter_chicken_2922.jpg
2923,Odisha,sweet,chhena_poda,104,320.72,7.93,43.02,13.18,veg,baked,images/chhena_poda_2923.jpg
2924,Tamil Nadu,idli,idli,99,105.02,3.16,21.07,0.95,veg,steamed,images/idli_2924.jpg
2925,Punjab,curry,paneer_butter_masala,269,611.47,20.05,28.12,45.46,veg,gravy,images/paneer_butter_masala_2925.jpg
2926,Punjab,curry,butter_chicken,221,528.46,34.19,13.48,39.85,nonveg,gravy,images/butter_chicken_2926.jpg
2927,Odisha,rice,pakhala,263,237.07,5.39,55.36,1.32,veg,fermented,images/pakhala_2927.jpg
2928,Maharashtra,snack,samosa,82,207.21,4.06,24.9,11.31,veg,fried,images/samosa_2928.jpg
2929,Punjab,curry,butter_chicken,247,593.27,36.32,15.59,43.47,nonveg,gravy,images/butter_chicken_2929.jpg
2931,West Bengal,sweet,rasgulla,164,308.78,6.64,52.83,3.26,veg,syrup,images/rasgulla_2931.jpg
2933,Telangana,biryani,chicken_biryani,227,406.19,15.44,53.97,18.72,nonveg,fried,images/chicken_biryani_2933.jpg
2934,West Bengal,sweet,rasgulla,111,209.63,4.56,38.52,2.08,veg,syrup,images/rasgulla_2934.jpg
2935,Punjab,curry,butter_chicken,217,483.66,32.68,12.74,36.72,nonveg,gravy,images/butter_chicken_2935.jpg
2936,West Bengal,sweet,rasgulla,128,215.6,4.99,44.31,2.7,veg,syrup,images/rasgulla_2936.jpg
2937,Odisha,rice,pakhala,222,195.96,4.57,41.26,1.04,veg,fermented,images/pakhala_2937.jpg
2939,Maharashtra,snack,samosa,121,335.27,6.32,38.84,16.33,veg,fried,images/samosa_2939.jpg
2941,Punjab,curry,butter_chicken,173,418.2,26.02,10.57,33.38,nonveg,gravy,images/butter_chicken_2941.jpg
2942,West Bengal,sweet,rasgulla,55,102.8,2.36,20.4,1.09,veg,syrup,images/rasgulla_2942.jpg
2944,West Bengal,sweet,rasgulla,166,290.41,6.24,53.84,3.22,veg,syrup,images/rasgulla_2944.jpg
2945,Telangana,biryani,chicken_biryani,225,414.15,15.74,60.48,16.96,nonveg,fried,images/chicken_biryani_2945.jpg
2947,Punjab,curry,paneer_butter_masala,164,347.97,12.71,16.18,28.48,veg,gravy,images/paneer_butter_masala_2947.jpg
2948,Odisha,sweet,chhena_poda,78,268.91,6.17,32.47,8.62,veg,baked,images/chhena_poda_2948.jpg
2949,Tamil Nadu,idli,idli,87,88.26,2.67,19.08,0.83,veg,steamed,images/idli_2949.jpg
2950,Odisha,dal,dalma,171,191.99,8.32,31.59,5.23,veg,boiled,images/dalma_2950.jpg
2951,Punjab,curry,paneer_butter_masala,299,677.27,22.8,30.62,53.05,veg,gravy,images/paneer_butter_masala_2951.jpg
2952,Maharashtra,snack,samosa,88,216.84,4.32,24.77,11.82,veg,fried,images/samosa_2952.jpg
2954,West Bengal,sweet,rasgulla,108,186.42,4.39,34.96,2.22,veg,syrup,images/rasgulla_2954.jpg
2955,Tamil Nadu,idli,idli,84,95.56,2.34,19.11,0.83,veg,steamed,images/idli_2955.jpg
2956,Tamil Nadu,dosa,masala_dosa,173,313.25,6.55,50.46,9.81,veg,fried,images/masala_dosa_2956.jpg
2957,Maharashtra,snack,samosa,118,316.5,5.98,36.93,16.22,veg,fried,images/samosa_2957.jpg
2958,West Bengal,sweet,rasgulla,185,341.55,7.27,64.66,3.81,veg,syrup,images/rasgulla_2958.jpg
2960,Odisha,rice,pakhala,223,203.9,4.28,44.52,1.09,veg,fermented,images/pakhala_2960.jpg
2961,Odisha,rice,pakhala,267,258.4,5.72,57.63,1.35,veg,fermented,images/pakhala_2961.jpg
2963,Tamil Nadu,idli,idli,96,97.93,2.99,22.16,0.89,veg,steamed,images/idli_2963.jpg
2965,Punjab,curry,paneer_butter_masala,189,442.05,15.08,19.94,31.87,veg,gravy,images/paneer_butter_masala_2965.jpg
2966,Maharashtra,snack,samosa,70,188.08,3.66,21.41,9.45,veg,fried,images/samosa_2966.jpg
2967,Odisha,sweet,chhena_poda,102,348.94,7.73,42.46,13.02,veg,baked,images/chhena_poda_2967.jpg
2968,West Bengal,sweet,rasgulla,97,165.89,3.86,35.46,1.84,veg,syrup,images/rasgulla_2968.jpg
2969,Maharashtra,snack,samosa,72,184.03,3.42,23.29,10.77,veg,fried,images/samosa_2969.jpg
2970,Maharashtra,snack,samosa,62,165.14,3.28,17.74,8.11,veg,fried,images/samosa_2970.jpg
2971,Odisha,rice,pakhala,241,232.92,4.75,51.92,1.24,veg,fermented,images/pakhala_2971.jpg
2972,Maharashtra,snack,samosa,89,233.95,4.72,27.11,12.65,veg,fried,images/samosa_2972.jpg
2973,West Bengal,sweet,rasgulla,90,169.62,3.48,32.25,1.91,veg,syrup,images/rasgulla_2973.jpg
2974,Maharashtra,snack,samosa,82,223.15,4.26,22.7,10.9,veg,fried,images/samosa_2974.jpg
2975,Tamil Nadu,idli,idli,174,186.09,5.47,40.08,1.64,veg,steamed,images/idli_2975.jpg
2977,West Bengal,sweet,rasgulla,95,160.79,3.94,32.86,1.83,veg,syrup,images/rasgulla_2977.jpg
2978,Maharashtra,snack,samosa,102,247.83,5.42,29.85,14.25,veg,fried,images/samosa_2978.jpg
2979,Maharashtra,snack,samosa,110,302.58,5.88,32.56,14.42,veg,fried,images/samosa_2979.jpg
2980,Tamil Nadu,dosa,masala_dosa,243,418.16,9.92,70.55,14.05,veg,fried,images/masala_dosa_2980.jpg
2981,West Bengal,sweet,rasgulla,99,188.18,4.0,37.23,2.01,veg,syrup,images/rasgulla_2981.jpg
2982,Tamil Nadu,idli,idli,119,138.42,3.77,25.22,1.21,veg,steamed,images/idli_2982.jpg
2984,Maharashtra,snack,samosa,81,199.48,4.12,23.68,12.16,veg,fried,images/samosa_2984.jpg
2987,West Bengal,sweet,rasgulla,61,108.06,2.37,21.87,1.19,veg,syrup,images/rasgulla_2987.jpg
2988,Odisha,dal,dalma,233,276.09,10.81,39.02,7.52,veg,boiled,images/dalma_2988.jpg
2989,Maharashtra,snack,samosa,112,268.06,5.4,32.67,16.46,veg,fried,images/samosa_2989.jpg
2990,Tamil Nadu,idli,idli,131,136.77,4.02,28.0,1.22,veg,steamed,images/idli_2990.jpg
2991,West Bengal,sweet,rasgulla,58,104.08,2.3,20.11,1.11,veg,syrup,images/rasgulla_2991.jpg
2992,Odisha,rice,pakhala,161,137.95,3.43,34.72,0.85,veg,fermented,images/pakhala_2992.jpg
2993,West Bengal,sweet,rasgulla,70,127.8,2.59,23.01,1.39,veg,syrup,images/rasgulla_2993.jpg
2994,Tamil Nadu,idli,idli,189,208.91,5.71,39.39,2.02,veg,steamed,images/idli_2994.jpg
2995,West Bengal,sweet,rasgulla,63,120.95,2.45,21.77,1.34,veg,syrup,images/rasgulla_2995.jpg
2996,West Bengal,sweet,rasgulla,199,348.23,8.12,68.68,3.69,veg,syrup,images/rasgulla_2996.jpg
2997,Maharashtra,snack,samosa,59,150.73,2.88,18.69,8.16,veg,fried,images/samosa_2997.jpg
2998,Tamil Nadu,idli,idli,170,178.64,4.82,35.73,1.73,veg,steamed,images/idli_2998.jpg
3000,Punjab,curry,butter_chicken,234,568.99,37.01,14.33,44.82,nonveg,gravy,images/butter_chicken_3000.jpg
3001,Punjab,curry,paneer_butter_masala,213,462.99,17.23,20.63,38.39,veg,gravy,images/paneer_butter_masala_3001.jpg
3002,West Bengal,sweet,rasgulla,196,329.05,8.14,66.19,3.65,veg,syrup,images/rasgulla_3002.jpg
3004,Odisha,dal,dalma,239,305.09,11.97,42.36,7.14,veg,boiled,images/dalma_3004.jpg
3005,Tamil Nadu,idli,idli,139,153.32,3.95,28.27,1.47,veg,steamed,images/idli_3005.jpg
3006,Punjab,curry,paneer_butter_masala,155,339.53,12.26,15.19,28.88,veg,gravy,images/paneer_butter_masala_3006.jpg
3008,Odisha,dal,dalma,131,159.17,6.61,24.74,3.97,veg,boiled,images/dalma_3008.jpg
3009,Maharashtra,snack,samosa,62,163.66,3.06,19.78,8.41,veg,fried,images/samosa_3009.jpg
3010,West Bengal,sweet,rasgulla,152,268.62,6.28,55.56,3.06,veg,syrup,images/rasgulla_3010.jpg
3011,Tamil Nadu,idli,idli,112,114.64,3.59,25.21,1.08,veg,steamed,images/idli_3011.jpg
3012,Maharashtra,snack,samosa,111,279.13,5.84,31.15,15.28,veg,fried,images/samosa_3012.jpg
3013,Odisha,rice,pakhala,207,192.01,4.0,40.83,1.08,veg,fermented,images/pakhala_3013.jpg
3015,Maharashtra,snack,samosa,53,146.51,2.75,17.1,7.27,veg,fried,images/samosa_3015.jpg
3016,Punjab,curry,butter_chicken,298,674.61,41.89,19.11,50.93,nonveg,gravy,images/butter_chicken_3016.jpg
3017,Punjab,curry,paneer_butter_masala,255,570.87,20.99,23.57,47.45,veg,gravy,images/paneer_butter_masala_3017.jpg
3019,Telangana,biryani,chicken_biryani,365,684.69,24.52,85.27,28.04,nonveg,fried,images/chicken_biryani_3019.jpg
3021,Tamil Nadu,idli,idli,119,133.72,3.5,26.62,1.25,veg,steamed,images/idli_3021.jpg
3022,Telangana,biryani,veg_biryani,369,593.01,17.5,98.96,19.53,veg,fried,images/veg_biryani_3022.jpg
3023,Punjab,curry,paneer_butter_masala,275,630.26,20.81,27.57,53.14,veg,gravy,images/paneer_butter_masala_3023.jpg
3024,Tamil Nadu,dosa,masala_dosa,204,354.92,8.29,63.24,12.91,veg,fried,images/masala_dosa_3024.jpg
3025,West Bengal,sweet,rasgulla,182,339.33,7.04,61.19,3.52,veg,syrup,images/rasgulla_3025.jpg
3026,Tamil Nadu,idli,idli,136,150.79,3.85,31.98,1.35,veg,steamed,images/idli_3026.jpg
3027,Punjab,curry,paneer_butter_masala,269,635.14,21.51,27.72,48.16,veg,gravy,images/paneer_butter_masala_3027.jpg
3031,Punjab,curry,paneer_butter_masala,222,521.35,17.38,22.95,41.6,veg,gravy,images/paneer_butter_masala_3031.jpg
3032,West Bengal,sweet,rasgulla,79,152.18,3.01,25.98,1.46,veg,syrup,images/rasgulla_3032.jpg
3033,Tamil Nadu,idli,idli,187,199.02,5.7,43.69,1.73,veg,steamed,images/idli_3033.jpg
3034,Telangana,biryani,chicken_biryani,205,382.29,15.26,47.23,16.76,nonveg,fried,images/chicken_biryani_3034.jpg
3036,Tamil Nadu,idli,idli,146,162.43,4.21,30.79,1.48,veg,steamed,images/idli_3036.jpg
3037,West Bengal,sweet,rasgulla,172,319.83,7.25,64.93,3.44,veg,syrup,images/rasgulla_3037.jpg
3038,Punjab,curry,paneer_butter_masala,294,620.75,21.66,31.75,48.82,veg,gravy,images/paneer_butter_masala_3038.jpg
3039,Punjab,curry,butter_chicken,167,410.03,23.86,10.17,29.98,nonveg,gravy,images/butter_chicken_3039.jpg
3041,West Bengal,sweet,rasgulla,60,102.01,2.44,21.52,1.13,veg,syrup,images/rasgulla_3041.jpg
3042,Odisha,dal,dalma,177,196.56,8.88,31.87,5.32,veg,boiled,images/dalma_3042.jpg
3043,Tamil Nadu,dosa,masala_dosa,121,216.09,4.87,37.58,7.81,veg,fried,images/masala_dosa_3043.jpg
3045,Punjab,curry,paneer_butter_masala,196,454.02,15.8,20.69,37.82,veg,gravy,images/paneer_butter_masala_3045.jpg
3046,West Bengal,sweet,rasgulla,191,364.12,7.57,62.85,3.71,veg,syrup,images/rasgulla_3046.jpg
3047,Punjab,curry,paneer_butter_masala,233,539.78,18.75,22.26,39.75,veg,gravy,images/paneer_butter_masala_3047.jpg
3048,Tamil Nadu,idli,idli,178,205.52,5.31,39.01,1.66,veg,steamed,images/idli_3048.jpg
3049,Punjab,curry,butter_chicken,198,492.04,30.61,12.4,38.24,nonveg,gravy,images/butter_chicken_3049.jpg
3050,Telangana,biryani,chicken_biryani,276,524.14,17.84,70.11,22.48,nonveg,fried,images/chicken_biryani_3050.jpg
3051,Odisha,rice,pakhala,263,224.46,5.08,55.5,1.24,veg,fermented,images/pakhala_3051.jpg
3053,Punjab,curry,butter_chicken,224,577.75,35.36,13.91,38.39,nonveg,gravy,images/butter_chicken_3053.jpg
3054,Tamil Nadu,dosa,masala_dosa,188,324.28,7.74,58.82,10.95,veg,fried,images/masala_dosa_3054.jpg
3056,Maharashtra,snack,samosa,99,274.13,4.8,30.93,14.33,veg,fried,images/samosa_3056.jpg
3057,West Bengal,sweet,rasgulla,157,261.38,5.97,52.95,3.13,veg,syrup,images/rasgulla_3057.jpg
3059,Telangana,biryani,chicken_biryani,234,443.22,15.16,59.13,20.04,nonveg,fried,images/chicken_biryani_3059.jpg
3060,Maharashtra,snack,samosa,146,371.97,7.53,44.72,20.81,veg,fried,images/samosa_3060.jpg
3061,Punjab,curry,butter_chicken,236,551.98,32.81,14.43,43.25,nonveg,gravy,images/butter_chicken_3061.jpg
3062,Odisha,dal,dalma,202,224.17,10.02,35.31,5.77,veg,boiled,images/dalma_3062.jpg
3063,Punjab,curry,paneer_butter_masala,282,626.46,22.26,26.42,48.64,veg,gravy,images/paneer_butter_masala_3063.jpg
3064,Punjab,curry,butter_chicken,249,557.75,34.97,14.26,44.93,nonveg,gravy,images/butter_chicken_3064.jpg
3065,Maharashtra,snack,samosa,110,308.71,5.82,34.97,15.01,veg,fried,images/samosa_3065.jpg
3066,Odisha,rice,pakhala,220,202.29,4.42,41.17,1.18,veg,fermented,images/pakhala_3066.jpg
3067,West Bengal,sweet,rasgulla,183,346.66,7.82,68.88,3.67,veg,syrup,images/rasgulla_3067.jpg
3069,West Bengal,sweet,rasgulla,108,196.82,4.18,38.49,2.2,veg,syrup,images/rasgulla_3069.jpg
3070,Punjab,curry,paneer_butter_masala,247,547.16,19.57,26.38,45.27,veg,gravy,images/paneer_butter_masala_3070.jpg
3071,Punjab,curry,paneer_butter_masala,170,380.13,12.61,15.69,30.12,veg,gravy,images/paneer_butter_masala_3071.jpg
3072,Tamil Nadu,idli,idli,121,128.13,3.84,24.97,1.31,veg,steamed,images/idli_3072.jpg
3076,West Bengal,sweet,rasgulla,116,206.4,4.69,42.34,2.45,veg,syrup,images/rasgulla_3076.jpg
3077,Punjab,curry,butter_chicken,237,572.16,33.88,14.38,40.74,nonveg,gravy,images/butter_chicken_3077.jpg
3078,Maharashtra,snack,samosa,137,347.76,6.7,44.1,18.6,veg,fried,images/samosa_3078.jpg
3079,Tamil Nadu,idli,idli,106,117.88,3.05,24.99,1.06,veg,steamed,images/idli_3079.jpg
3080,Tamil Nadu,idli,idli,165,194.68,5.02,35.5,1.68,veg,steamed,images/idli_3080.jpg
3081,Odisha,dal,dalma,143,171.05,7.1,26.82,4.15,veg,boiled,images/dalma_3081.jpg
3083,Maharashtra,snack,samosa,122,298.4,6.1,34.48,16.95,veg,fried,images/samosa_3083.jpg
3084,Tamil Nadu,idli,idli,161,178.24,4.7,35.96,1.72,veg,steamed,images/idli_3084.jpg
3085,Odisha,rice,pakhala,180,164.54,3.38,36.06,0.85,veg,fermented,images/pakhala_3085.jpg
3086,Tamil Nadu,idli,idli,150,153.82,4.27,33.87,1.57,veg,steamed,images/idli_3086.jpg
3087,Punjab,curry,butter_chicken,245,579.69,35.7,13.86,43.32,nonveg,gravy,images/butter_chicken_3087.jpg
3088,Maharashtra,snack,samosa,124,308.98,6.08,35.62,16.53,veg,fried,images/samosa_3088.jpg
3089,Odisha,rice,pakhala,268,257.94,5.69,50.1,1.28,veg,fermented,images/pakhala_3089.jpg
3090,Maharashtra,snack,samosa,65,177.85,3.02,19.35,9.34,veg,fried,images/samosa_3090.jpg
3091,Tamil Nadu,dosa,masala_dosa,221,393.24,8.14,62.06,13.72,veg,fried,images/masala_dosa_3091.jpg
3092,Punjab,curry,paneer_butter_masala,286,669.67,23.12,29.76,53.43,veg,gravy,images/paneer_butter_masala_3092.jpg
3093,West Bengal,sweet,rasgulla,87,148.12,3.39,32.1,1.81,veg,syrup,images/rasgulla_3093.jpg
3094,West Bengal,sweet,rasgulla,127,215.68,4.99,42.69,2.43,veg,syrup,images/rasgulla_3094.jpg
3095,Tamil Nadu,idli,idli,181,198.5,5.08,42.82,1.79,veg,steamed,images/idli_3095.jpg
3097,Tamil Nadu,dosa,masala_dosa,142,243.5,5.91,41.21,8.32,veg,fried,images/masala_dosa_3097.jpg
3098,Maharashtra,snack,samosa,135,361.57,6.34,42.54,18.79,veg,fried,images/samosa_3098.jpg
3099,Odisha,dal,dalma,196,244.78,9.62,35.23,5.75,veg,boiled,images/dalma_3099.jpg
3101,Maharashtra,snack,samosa,115,322.16,5.94,35.1,16.03,veg,fried,images/samosa_3101.jpg
3102,West Bengal,sweet,rasgulla,147,268.13,6.28,54.77,2.86,veg,syrup,images/rasgulla_3102.jpg
3103,West Bengal,sweet,rasgulla,196,346.67,7.63,71.1,3.93,veg,syrup,images/rasgulla_3103.jpg
3104,Punjab,curry,butter_chicken,263,635.03,41.46,16.4,47.16,nonveg,gravy,images/butter_chicken_3104.jpg
3105,West Bengal,sweet,rasgulla,52,97.49,1.92,17.49,1.1,veg,syrup,images/rasgulla_3105.jpg
3106,West Bengal,sweet,rasgulla,129,232.21,4.92,42.81,2.44,veg,syrup,images/rasgulla_3106.jpg
3108,West Bengal,sweet,rasgulla,85,144.41,3.15,27.83,1.63,veg,syrup,images/rasgulla_3108.jpg
3109,Maharashtra,snack,samosa,150,408.26,8.02,47.63,19.68,veg,fried,images/samosa_3109.jpg
3110,Tamil Nadu,idli,idli,166,178.19,5.06,39.03,1.7,veg,steamed,images/idli_3110.jpg
3111,Tamil Nadu,idli,idli,110,124.17,3.29,26.1,1.04,veg,steamed,images/idli_3111.jpg
3112,West Bengal,sweet,rasgulla,197,363.49,8.29,67.46,4.24,veg,syrup,images/rasgulla_3112.jpg
3113,West Bengal,sweet,rasgulla,75,129.4,2.84,24.51,1.45,veg,syrup,images/rasgulla_3113.jpg
3114,Odisha,rice,pakhala,254,228.02,5.25,54.14,1.31,veg,fermented,images/pakhala_3114.jpg
3116,Maharashtra,snack,samosa,138,347.7,6.4,41.5,20.34,veg,fried,images/samosa_3116.jpg
3117,Tamil Nadu,dosa,masala_dosa,200,340.59,8.34,57.47,12.01,veg,fried,images/masala_dosa_3117.jpg
3118,Tamil Nadu,dosa,masala_dosa,190,330.08,7.81,58.9,11.96,veg,fried,images/masala_dosa_3118.jpg
3119,Odisha,sweet,chhena_poda,119,391.13,8.87,50.59,13.95,veg,baked,images/chhena_poda_3119.jpg
3120,Punjab,curry,butter_chicken,204,527.76,32.93,13.0,38.95,nonveg,gravy,images/butter_chicken_3120.jpg
3122,West Bengal,sweet,rasgulla,92,171.92,3.92,33.55,1.7,veg,syrup,images/rasgulla_3122.jpg
3123,Maharashtra,snack,samosa,120,299.84,6.36,34.28,15.65,veg,fried,images/samosa_3123.jpg
3124,Punjab,curry,butter_chicken,235,521.63,32.99,13.17,42.6,nonveg,gravy,images/butter_chicken_3124.jpg
3125,Tamil Nadu,dosa,masala_dosa,145,246.92,6.25,41.69,8.42,veg,fried,images/masala_dosa_3125.jpg
3127,Punjab,curry,butter_chicken,184,406.88,28.84,10.76,31.45,nonveg,gravy,images/butter_chicken_3127.jpg
3128,Maharashtra,snack,samosa,57,158.41,2.78,17.6,8.21,veg,fried,images/samosa_3128.jpg
3129,Punjab,curry,butter_chicken,180,407.59,29.07,10.86,31.53,nonveg,gravy,images/butter_chicken_3129.jpg
3130,Telangana,biryani,chicken_biryani,279,524.96,20.77,71.45,22.08,nonveg,fried,images/chicken_biryani_3130.jpg
3132,Tamil Nadu,idli,idli,109,119.09,3.15,24.45,1.15,veg,steamed,images/idli_3132.jpg
3133,Odisha,rice,pakhala,230,197.6,4.24,43.27,1.2,veg,fermented,images/pakhala_3133.jpg
3134,Punjab,curry,butter_chicken,277,710.84,39.07,15.98,52.17,nonveg,gravy,images/butter_chicken_3134.jpg
3135,Telangana,biryani,chicken_biryani,226,424.94,16.97,52.99,18.42,nonveg,fried,images/chicken_biryani_3135.jpg
3136,Maharashtra,snack,samosa,138,378.96,7.04,40.43,18.44,veg,fried,images/samosa_3136.jpg
3137,West Bengal,sweet,rasgulla,133,256.78,5.09,44.25,2.75,veg,syrup,images/rasgulla_3137.jpg
3139,Tamil Nadu,dosa,masala_dosa,146,239.44,5.82,43.86,8.49,veg,fried,images/masala_dosa_3139.jpg
3140,Tamil Nadu,dosa,masala_dosa,148,253.79,5.99,41.72,9.2,veg,fried,images/masala_dosa_3140.jpg
3141,Maharashtra,snack,samosa,123,341.45,6.49,34.98,17.43,veg,fried,images/samosa_3141.jpg
3142,Tamil Nadu,idli,idli,189,213.67,5.56,44.79,1.87,veg,steamed,images/idli_3142.jpg
3143,Telangana,biryani,chicken_biryani,415,770.34,27.22,101.5,30.57,nonveg,fried,images/chicken_biryani_3143.jpg
3144,West Bengal,sweet,rasgulla,60,101.92,2.29,20.83,1.27,veg,syrup,images/rasgulla_3144.jpg
3145,Maharashtra,snack,samosa,139,363.9,6.8,39.38,18.97,veg,fried,images/samosa_3145.jpg
3146,Maharashtra,snack,samosa,124,344.01,5.98,36.45,16.22,veg,fried,images/samosa_3146.jpg
3147,Tamil Nadu,dosa,masala_dosa,219,387.85,8.88,65.61,12.24,veg,fried,images/masala_dosa_3147.jpg
3148,Maharashtra,snack,samosa,145,349.26,7.68,46.66,19.21,veg,fried,images/samosa_3148.jpg
3149,Maharashtra,snack,samosa,97,262.26,4.48,30.02,13.78,veg,fried,images/samosa_3149.jpg
3150,Telangana,biryani,chicken_biryani,280,530.5,20.63,70.6,20.77,nonveg,fried,images/chicken_biryani_3150.jpg
3151,Maharashtra,snack,samosa,53,128.96,2.49,17.15,7.17,veg,fried,images/samosa_3151.jpg
3153,Telangana,biryani,veg_biryani,205,311.16,10.06,54.95,11.05,veg,fried,images/veg_biryani_3153.jpg
3154,Maharashtra,snack,samosa,103,276.64,4.85,30.96,14.33,veg,fried,images/samosa_3154.jpg
3155,Tamil Nadu,idli,idli,191,217.46,5.71,42.93,2.0,veg,steamed,images/idli_3155.jpg
3156,Telangana,biryani,chicken_biryani,442,851.44,30.3,118.77,33.48,nonveg,fried,images/chicken_biryani_3156.jpg
3157,Tamil Nadu,idli,idli,152,156.6,4.43,34.36,1.49,veg,steamed,images/idli_3157.jpg
3158,Maharashtra,snack,samosa,117,315.38,5.39,36.63,16.12,veg,fried,images/samosa_3158.jpg
3159,Odisha,dal,dalma,109,135.75,5.82,20.1,3.09,veg,boiled,images/dalma_3159.jpg
3160,Punjab,curry,butter_chicken,199,443.57,30.13,11.69,34.89,nonveg,gravy,images/butter_chicken_3160.jpg
3161,Odisha,sweet,chhena_poda,172,536.4,13.88,72.14,22.25,veg,baked,images/chhena_poda_3161.jpg
3163,Punjab,curry,paneer_butter_masala,243,576.46,18.7,24.4,43.16,veg,gravy,images/paneer_butter_masala_3163.jpg
3164,West Bengal,sweet,rasgulla,155,269.35,6.43,56.47,3.19,veg,syrup,images/rasgulla_3164.jpg
3166,Punjab,curry,paneer_butter_masala,256,592.64,19.36,26.25,49.41,veg,gravy,images/paneer_butter_masala_3166.jpg
3167,Punjab,curry,paneer_butter_masala,158,337.06,12.24,14.55,28.84,veg,gravy,images/paneer_butter_masala_3167.jpg
3168,Odisha,rice,pakhala,228,193.49,4.45,45.88,1.08,veg,fermented,images/pakhala_3168.jpg
3171,Tamil Nadu,idli,idli,188,222.98,5.52,42.11,1.86,veg,steamed,images/idli_3171.jpg
3173,West Bengal,sweet,rasgulla,76,132.29,3.1,28.16,1.41,veg,syrup,images/rasgulla_3173.jpg
3174,West Bengal,sweet,rasgulla,53,87.79,2.08,18.88,1.09,veg,syrup,images/rasgulla_3174.jpg
3176,Punjab,curry,butter_chicken,173,428.44,25.65,10.04,31.05,nonveg,gravy,images/butter_chicken_3176.jpg
3177,Maharashtra,snack,samosa,89,213.22,4.36,27.69,12.69,veg,fried,images/samosa_3177.jpg
3178,Odisha,sweet,chhena_poda,109,347.63,8.66,41.04,13.46,veg,baked,images/chhena_poda_3178.jpg
3179,Tamil Nadu,dosa,masala_dosa,196,339.97,7.51,62.98,11.51,veg,fried,images/masala_dosa_3179.jpg
3180,Telangana,biryani,chicken_biryani,368,697.19,26.41,85.97,28.93,nonveg,fried,images/chicken_biryani_3180.jpg
3181,Telangana,biryani,chicken_biryani,328,603.37,21.79,76.14,28.27,nonveg,fried,images/chicken_biryani_3181.jpg
